Stall,Unit,Address,Area,Postal Code
YONG JI MIXED VEGETABLE RICE,#02-01,"78A TELOK BLANGAH ST 32, S101078",COFFEE AND TEA,101078
AHER SOUP,#01-02,"443 PASIR RIS DR 6, S510443",COFFEE EXPRESS 2000,510443
CHAR GRILL BAR 443,#01-02,"443 PASIR RIS DR 6, S510443",COFFEE EXPRESS 2000,510443
DRINK STALL PRD,#01-02,"443 PASIR RIS DR 6, S510443",COFFEE EXPRESS 2000,510443
MIXED RICE 443,#01-02,"443 PASIR RIS DR 6, S510443",COFFEE EXPRESS 2000,510443
SEAFOOD STALL PRD,#01-02,"443 PASIR RIS DR 6, S510443",COFFEE EXPRESS 2000,510443
DRINK STALL BBC,#01-79,"231 BAIN ST, S180231",COFFEE EXPRESS 2000 (231),180231
FRUIT STALL BBC,#01-79,"231 BAIN ST, S180231",COFFEE EXPRESS 2000 (231),180231
NASI PADANG STALL BBC,#01-79,"231 BAIN ST, S180231",COFFEE EXPRESS 2000 (231),180231
SEAFOOD STALL BBC,#01-79,"231 BAIN ST, S180231",COFFEE EXPRESS 2000 (231),180231
SULTAN CURRY,#01-79,"231 BAIN ST, S180231",COFFEE EXPRESS 2000 (231),180231
181 CHICKEN RICE,#01-2922,"181 ANG MO KIO AVE 5, S560181",COFFEE SENSE,560181
CARROT CAKE,#01-2922,"181 ANG MO KIO AVE 5, S560181",COFFEE SENSE,560181
CLAYPOT DISHES,#01-2922,"181 ANG MO KIO AVE 5, S560181",COFFEE SENSE,560181
DRINKS STALL,#01-2922,"181 ANG MO KIO AVE 5, S560181",COFFEE SENSE,560181
EDENS SALAD & GRILL,#01-2922,"181 ANG MO KIO AVE 5, S560181",COFFEE SENSE,560181
FISHBALL NOODLE,#01-2922,"181 ANG MO KIO AVE 5, S560181",COFFEE SENSE,560181
KIN SEN THAI NOODLE,#01-2922,"181 ANG MO KIO AVE 5, S560181",COFFEE SENSE,560181
WANO NIKU,#01-2922,"181 ANG MO KIO AVE 5, S560181",COFFEE SENSE,560181
YI PIN XIANG SEAFOOD,#01-2922,"181 ANG MO KIO AVE 5, S560181",COFFEE SENSE,560181
CHANG CHENG 325,#01-131,"325 WOODLANDS ST 32, S730325",COFFEE UNITED,730325
CHANG CHENG CS 325 WL,#01-131,"325 WOODLANDS ST 32, S730325",COFFEE UNITED,730325
CHING SEAFOOD 325 WL,#01-131,"325 WOODLANDS ST 32, S730325",COFFEE UNITED,730325
FOOD LEAF,#01-131,"325 WOODLANDS ST 32, S730325",COFFEE UNITED,730325
VEGETARIAN,#01-131,"325 WOODLANDS ST 32, S730325",COFFEE UNITED,730325
0496JUWMR,#01-84,"496 JURONG WEST ST 41, S640496",COFFEE UNITED (496),640496
496 ABANG GEMUK,#01-84,"496 JURONG WEST ST 41, S640496",COFFEE UNITED (496),640496
496 SEAFOOD PARK,#01-84,"496 JURONG WEST ST 41, S640496",COFFEE UNITED (496),640496
496CH,#01-84,"496 JURONG WEST ST 41, S640496",COFFEE UNITED (496),640496
JIA JIA2 VEGETARIAN,#01-84,"496 JURONG WEST ST 41, S640496",COFFEE UNITED (496),640496
JXMHP-JURONG WEST,#01-84,"496 JURONG WEST ST 41, S640496",COFFEE UNITED (496),640496
KOREAN CUISINE 496,#01-84,"496 JURONG WEST ST 41, S640496",COFFEE UNITED (496),640496
CRAB WANG SEAFOOD 260,#01-06,"260 ANG MO KIO ST 21, S560260",COLA FOOD,560260
DRINKS,#01-06,"260 ANG MO KIO ST 21, S560260",COLA FOOD,560260
RU YI WANTON NOODLE,#01-06,"260 ANG MO KIO ST 21, S560260",COLA FOOD,560260
SUPERIOR GREEN VEGETRIAN,#01-06,"260 ANG MO KIO ST 21, S560260",COLA FOOD,560260
YUE FU,#01-06,"260 ANG MO KIO ST 21, S560260",COLA FOOD,560260
WOODLANDS570-DRINKSTALL,#01-01,"570A WOODLANDS AVE 1, S731570",COLA FOOD (570A),731570
GOLDEN ROOSTER,#01-77,"78C TOA PAYOH CENTRAL, S313078",CU COFFEE UNITED,313078
JOYFUL SEAFOOD,#01-77,"78C TOA PAYOH CENTRAL, S313078",CU COFFEE UNITED,313078
L.X.T SERVICES,#01-77,"78C TOA PAYOH CENTRAL, S313078",CU COFFEE UNITED,313078
PILCCOLO PIZZA PASTA,#01-77,"78C TOA PAYOH CENTRAL, S313078",CU COFFEE UNITED,313078
CLEMENTI 308,#01-1771,"122 ANG MO KIO AVE 3, S560122",CU FNB PTE LTD,560122
HONG FENG LA MIAN,#01-1771,"122 ANG MO KIO AVE 3, S560122",CU FNB PTE LTD,560122
TELOK BLANGAH-MIX RICE,#01-71,"46 TELOK BLANGAH DR, S100046",DE TIAN,100046
CHARCOAL MASTER 570A,#01-01,"570A WOODLANDS AVE 1, S731570",COLA FOOD (570A),731570
KHAKI YTF 570,#01-01,"570A WOODLANDS AVE 1, S731570",COLA FOOD (570A),731570
SAN HUP,#01-01,"570A WOODLANDS AVE 1, S731570",COLA FOOD (570A),731570
SELERA AL WASILLA,#01-01,"570A WOODLANDS AVE 1, S731570",COLA FOOD (570A),731570
631 SAN HUP,#01-906,"631 ANG MO KIO AVE 4, S560631",DE TIAN,560631
925 CHICKEN RICE,#01-906,"631 ANG MO KIO AVE 4, S560631",DE TIAN,560631
AMK 631 DRINK STALL,#01-906,"631 ANG MO KIO AVE 4, S560631",DE TIAN,560631
AMK 631 SEAFOOD,#01-906,"631 ANG MO KIO AVE 4, S560631",DE TIAN,560631
CHARCOAL MASTER 915,#01-53,"915 TAMPINES ST 91, S520915",DE TIAN,520915
FONG HUP,#01-53,"915 TAMPINES ST 91, S520915",DE TIAN,520915
MEIXI YONG TAU FOO 915,#01-53,"915 TAMPINES ST 91, S520915",DE TIAN,520915
TAMPINES915-DRINKSTALL,#01-53,"915 TAMPINES ST 91, S520915",DE TIAN,520915
TAMPINES915-SEAFOOD,#01-53,"915 TAMPINES ST 91, S520915",DE TIAN,520915
AH HWA NOODLE HOUSE,#01-53,"915 TAMPINES ST 91, S520915",DE TIAN,520915
TAMPINES915-MIXRICE,#01-53,"915 TAMPINES ST 91, S520915",DE TIAN,520915
BISHAN 120 DRINK STALL,#01-67,"120 BISHAN ST 12, S570120",DE TIAN (120),570120
BISHAN 120 SEAFOOD,#01-67,"120 BISHAN ST 12, S570120",DE TIAN (120),570120
CHARCOAL MASTER PTE LTD,#01-67,"120 BISHAN ST 12, S570120",DE TIAN (120),570120
PORRIDGE FACTORY,#01-67,"120 BISHAN ST 12, S570120",DE TIAN (120),570120
YU PAN-BS120,#01-67,"120 BISHAN ST 12, S570120",DE TIAN (120),570120
CANBERRA 126 DRINK STALL,#01-01,"126 CANBERRA ST, S750126",DE TIAN (126),750126
CANBERRA 126 SEAFOOD,#01-01,"126 CANBERRA ST, S750126",DE TIAN (126),750126
CHARCOAL MASTER PTE LTD,#01-01,"126 CANBERRA ST, S750126",DE TIAN (126),750126
FONG HUP 126,#01-01,"126 CANBERRA ST, S750126",DE TIAN (126),750126
265 SAN HUP,#01-405,"265 BUKIT BATOK EAST AVE 4, S650265",DE TIAN (265),650265
BB 265 DRINK STALL,#01-405,"265 BUKIT BATOK EAST AVE 4, S650265",DE TIAN (265),650265
BB 265 MIXED VEG RICE,#01-405,"265 BUKIT BATOK EAST AVE 4, S650265",DE TIAN (265),650265
YU PAN-BB265,#01-405,"265 BUKIT BATOK EAST AVE 4, S650265",DE TIAN (265),650265
28 FONG HUP,#01-4476,"28 JALAN BUKIT MERAH, S152028",DE TIAN (28),152028
BM 28 DRINK STALL,#01-4476,"28 JALAN BUKIT MERAH, S152028",DE TIAN (28),152028
BM 28 MIXED VEG RICE,#01-4476,"28 JALAN BUKIT MERAH, S152028",DE TIAN (28),152028
BM 28 SEAFOOD,#01-4476,"28 JALAN BUKIT MERAH, S152028",DE TIAN (28),152028
CHARCOAL MASTER,#01-4476,"28 JALAN BUKIT MERAH, S152028",DE TIAN (28),152028
MEIXI YONG TAU FOO BM28,#01-4476,"28 JALAN BUKIT MERAH, S152028",DE TIAN (28),152028
CHARCOAL MASTER,#01-125,"524 HOUGANG AVE 6, S530524",DE TIAN (524),530524
FONG HUP 524,#01-125,"524 HOUGANG AVE 6, S530524",DE TIAN (524),530524
HG 524 - DRINKSTALL,#01-125,"524 HOUGANG AVE 6, S530524",DE TIAN (524),530524
HG 524 SEAFOOD,#01-125,"524 HOUGANG AVE 6, S530524",DE TIAN (524),530524
CHARCOAL MASTER 59,#01-1260,"59 NEW UPPER CHANGI RD, S461059",BADALING (NEW UPP CHANGI 59),461059
NUC 59 DRINK STALL,#01-1260,"59 NEW UPPER CHANGI RD, S461059",BADALING (NEW UPP CHANGI 59),461059
NUC 59 SEAFOOD,#01-1260,"59 NEW UPPER CHANGI RD, S461059",BADALING (NEW UPP CHANGI 59),461059
YU PAN-BDK59,#01-1260,"59 NEW UPPER CHANGI RD, S461059",BADALING (NEW UPP CHANGI 59),461059
73 SAN HUP,#01-611,"73 LORONG 4 TOA PAYOH, S310073",CHAI HOCK EATING HOUSE,310073
BABA CURRY MIXED VEG RICE,#01-611,"73 LORONG 4 TOA PAYOH, S310073",CHAI HOCK EATING HOUSE,310073
CHARCOAL MASTER PTE LTD,#01-611,"73 LORONG 4 TOA PAYOH, S310073",CHAI HOCK EATING HOUSE,310073
LAI HENG MUSHROOM MINCED NOODLE,#01-611,"73 LORONG 4 TOA PAYOH, S310073",CHAI HOCK EATING HOUSE,310073
MEIXI YONG TAU FOO 73,#01-611,"73 LORONG 4 TOA PAYOH, S310073",CHAI HOCK EATING HOUSE,310073
TPY 73 DRINK STALL,#01-611,"73 LORONG 4 TOA PAYOH, S310073",CHAI HOCK EATING HOUSE,310073
TPY 73 SEAFOOD,#01-611,"73 LORONG 4 TOA PAYOH, S310073",CHAI HOCK EATING HOUSE,310073
DRINK STALL,#01-139,"150 BISHAN ST 11, S570150",DELI KOPITIAM,570150
TE FOOD PARADISE LLP,#01-139,"150 BISHAN ST 11, S570150",DELI KOPITIAM,570150
DMQ BAN MIAN,#01-95,"304 UBI AVE 1, S400304",DMQ EATERING HOUSE,400304
DMQ DRINK,#01-95,"304 UBI AVE 1, S400304",DMQ EATERING HOUSE,400304
INDULGE@UBI,#01-95,"304 UBI AVE 1, S400304",DMQ EATERING HOUSE,400304
DC AT 19,#01-05,"19A DOVER CRES, S131019",DOVER COFFEE HUB,131019
DOVER COFFEE HUB,#01-05,"19A DOVER CRES, S131019",DOVER COFFEE HUB,131019
HAINANESE CHICKEN RICE,#01-05,"19A DOVER CRES, S131019",DOVER COFFEE HUB,131019
HAN FA,#01-05,"19A DOVER CRES, S131019",DOVER COFFEE HUB,131019
HOLLAND V XO FISH HEAD,#01-05,"19A DOVER CRES, S131019",DOVER COFFEE HUB,131019
NA NA CURRY,#01-05,"19A DOVER CRES, S131019",DOVER COFFEE HUB,131019
WEN JIE NASI LEMAK,#01-05,"19A DOVER CRES, S131019",DOVER COFFEE HUB,131019
YU FA DUCK RICE KUEY CHAP,#01-05,"19A DOVER CRES, S131019",DOVER COFFEE HUB,131019
BRIYANI HOUSE PTE LTD,#01-405,"26A CHAI CHEE RD, S461026",DRAGON VALLEY,461026
SHU VEGETARIAN 26A,#01-405,"26A CHAI CHEE RD, S461026",DRAGON VALLEY,461026
321 COFFEE,#01-321,"44 OWEN RD, S210044",D'SWEET TOUCH DELI,210044
KRUA THIP THAI KITCHEN,#01-321,"44 OWEN RD, S210044",D'SWEET TOUCH DELI,210044
M'PEAN WESTERN,#01-321,"44 OWEN RD, S210044",D'SWEET TOUCH DELI,210044
YONG,#01-321,"44 OWEN RD, S210044",D'SWEET TOUCH DELI,210044
88 KUEH,#01-210,"815 JURONG WEST ST 81, S640815",EATING HOUSE 815,640815
AH LONG NOODLE,#01-210,"815 JURONG WEST ST 81, S640815",EATING HOUSE 815,640815
DRINKS,#01-210,"815 JURONG WEST ST 81, S640815",EATING HOUSE 815,640815
KAI XUAN FOOD,#01-210,"815 JURONG WEST ST 81, S640815",EATING HOUSE 815,640815
MAKE YOUR SUNDAY,#01-210,"815 JURONG WEST ST 81, S640815",EATING HOUSE 815,640815
RED HOUSE JAP FOOD,#01-210,"815 JURONG WEST ST 81, S640815",EATING HOUSE 815,640815
ROJAK,#01-210,"815 JURONG WEST ST 81, S640815",EATING HOUSE 815,640815
EE HOE EATING HOUSE-LLK,#01-758,"20 LORONG 7 TOA PAYOH, S310020",EE HOE EATING HOUSE,310020
LAI HENG,#01-758,"20 LORONG 7 TOA PAYOH, S310020",EE HOE EATING HOUSE,310020
YI JIA VILLAGE TPY,#01-758,"20 LORONG 7 TOA PAYOH, S310020",EE HOE EATING HOUSE,310020
CONG YING,#03-01,"395A BUKIT BATOK WEST AVE 5, S651395",EIGHTWAYS,651395
ECONOMIC BEE HOON,#03-01,"395A BUKIT BATOK WEST AVE 5, S651395",EIGHTWAYS,651395
LIM KEE FISHBALL NOODLE,#03-01,"395A BUKIT BATOK WEST AVE 5, S651395",EIGHTWAYS,651395
MEI JING YUAN,#03-01,"395A BUKIT BATOK WEST AVE 5, S651395",EIGHTWAYS,651395
MIXED VEG RICE & BEEHOON,#03-01,"395A BUKIT BATOK WEST AVE 5, S651395",EIGHTWAYS,651395
TEPPAN-MAN,#03-01,"395A BUKIT BATOK WEST AVE 5, S651395",EIGHTWAYS,651395
CS138,#01-116,"138 TAMPINES ST 11, S521138",ENG HUAT LEE,521138
DS138,#01-116,"138 TAMPINES ST 11, S521138",ENG HUAT LEE,521138
PERI PERI PTE LTD,#01-116,"138 TAMPINES ST 11, S521138",ENG HUAT LEE,521138
TIAN LE BAN MIAN,#01-116,"138 TAMPINES ST 11, S521138",ENG HUAT LEE,521138
YA WU KWAP CHAP,#01-116,"138 TAMPINES ST 11, S521138",ENG HUAT LEE,521138
ENG KEE,#01-208,"505 WEST COAST DR, S120505",ENG KEE,120505
ENG KEE CHICKEN WING,#01-208,"505 WEST COAST DR, S120505",ENG KEE,120505
WEST COAST KITCHEN,#01-208,"505 WEST COAST DR, S120505",ENG KEE,120505
YEE SENG KEE CHICKEN RICE,#01-208,"505 WEST COAST DR, S120505",ENG KEE,120505
605 ENG KOPITIAM,#01-319,"605 YISHUN ST 61, S760605",ENG KOPITIAM,760605
211 HUA SHUANG,#01-01,"211 LORONG 8 TOA PAYOH, S310211",EPIC HAUS,310211
BANGKOK STREET MOOKATA,#01-01,"211 LORONG 8 TOA PAYOH, S310211",EPIC HAUS,310211
HONG CHENG MIXED VEG RICE,#01-01,"211 LORONG 8 TOA PAYOH, S310211",EPIC HAUS,310211
HUI WEI,#01-176,"177 TOA PAYOH CENTRAL, S310177",BEE HWA YUN,310177
MAKAN FRIED RICE,#01-176,"177 TOA PAYOH CENTRAL, S310177",BEE HWA YUN,310177
MEI WEI NOODLES,#01-176,"177 TOA PAYOH CENTRAL, S310177",BEE HWA YUN,310177
TONG FONG FATT,#01-176,"177 TOA PAYOH CENTRAL, S310177",BEE HWA YUN,310177
CEST LA VIE KITCHEN PTE.,#01-01,"267A TOH GUAN RD, S601267",EPIC HAUS (267A),601267
E PIN HONG MALA PTE LTD,#01-01,"267A TOH GUAN RD, S601267",EPIC HAUS (267A),601267
GIMEE FACE,#01-01,"267A TOH GUAN RD, S601267",EPIC HAUS (267A),601267
LIN YU MEI P/L,#01-01,"267A TOH GUAN RD, S601267",EPIC HAUS (267A),601267
TENDERBEST,#01-01,"267A TOH GUAN RD, S601267",EPIC HAUS (267A),601267
WAH HOU HENG,#01-01,"267A TOH GUAN RD, S601267",EPIC HAUS (267A),601267
FISH SOUP,#01-305,"37 CHAI CHEE RD AVE, S461037",EPIC HAUS (37),461037
FISHBALL NOODLE,#01-305,"37 CHAI CHEE RD AVE, S461037",EPIC HAUS (37),461037
A.R.A.N.G STEAMBOAT,#01-3542,"780 YISHUN RING RD, S760780",EPIC HAUS (780),760780
BURGER BUDDIES,#01-01,"1 CANTONMENT RD, S080001","ESSEN, THE PINNACLE",080001
CAFE DE SAIGON,#01-01,"1 CANTONMENT RD, S080001","ESSEN, THE PINNACLE",080001
ESSEN @ THE PINNACLE,#01-01,"1 CANTONMENT RD, S080001","ESSEN, THE PINNACLE",080001
LA STELLA,#01-01,"1 CANTONMENT RD, S080001","ESSEN, THE PINNACLE",080001
LITTLE TEA HOUSE,#01-01,"1 CANTONMENT RD, S080001","ESSEN, THE PINNACLE",080001
PAPADUM,#01-01,"1 CANTONMENT RD, S080001","ESSEN, THE PINNACLE",080001
AL-BISMI 806,#01-06,"806 WOODLANDS ST 81, S730806",FAIR INN FOOD PLACE,730806
PENANG ROASTED DELIGHTS,#01-06,"806 WOODLANDS ST 81, S730806",FAIR INN FOOD PLACE,730806
CHOY KEE SEAFOOD,#01-01,"371A WOODLANDS AVE 1, S731371",FAIR VIEW FOOD COURT,731371
FU FONG CLAYPOT,#01-01,"371A WOODLANDS AVE 1, S731371",FAIR VIEW FOOD COURT,731371
LIANG XING,#01-01,"371A WOODLANDS AVE 1, S731371",FAIR VIEW FOOD COURT,731371
LU SHENG,#01-01,"371A WOODLANDS AVE 1, S731371",FAIR VIEW FOOD COURT,731371
O'RIO WESTERN FOOD,#01-01,"371A WOODLANDS AVE 1, S731371",FAIR VIEW FOOD COURT,731371
SHENG JI,#01-01,"371A WOODLANDS AVE 1, S731371",FAIR VIEW FOOD COURT,731371
TIAN FA ECONOMIC,#01-01,"371A WOODLANDS AVE 1, S731371",FAIR VIEW FOOD COURT,731371
AL FAMILY,#01-192,"477 TAMPINES ST 43, S520477",FENG SHENG (477),520477
BAN MIAN FISH SOUP,#01-80,"419 TAMPINES ST 41, S520419",FF 419 FNB PTE LTD,520419
HOCK LAN FOOD SERVICES,#01-80,"419 TAMPINES ST 41, S520419",FF 419 FNB PTE LTD,520419
HAO MIAN ZI,#01-138,"107 ANG MO KIO AVE 4, S560107",FIRST COFFEESHOP PTE LTD,560107
HONG JI CLAYPOT BKT,#01-138,"107 ANG MO KIO AVE 4, S560107",FIRST COFFEESHOP PTE LTD,560107
HOONG CHENG SEAFOOD,#01-138,"107 ANG MO KIO AVE 4, S560107",FIRST COFFEESHOP PTE LTD,560107
CHANG JI BAO DIAN,#01-473,"66 KALLANG BHARU, S330066",FIRST EATING HOUSE PTE LTD,330066
SHIOK SHIOK FOOD,#01-473,"66 KALLANG BHARU, S330066",FIRST EATING HOUSE PTE LTD,330066
MALAYFOOD,#02-03,"19 SERANGOON NORTH AVE 5, S554913",FM FOODMORE (SERANGOON),554913
SONG YANG,#02-03,"19 SERANGOON NORTH AVE 5, S554913",FM FOODMORE (SERANGOON),554913
TENG SHENG KOREAN CUISNE,#02-03,"19 SERANGOON NORTH AVE 5, S554913",FM FOODMORE (SERANGOON),554913
WANG WANG JIA,#02-03,"19 SERANGOON NORTH AVE 5, S554913",FM FOODMORE (SERANGOON),554913
YI PIN TANG MALA SN,#02-03,"19 SERANGOON NORTH AVE 5, S554913",FM FOODMORE (SERANGOON),554913
SEMBWANG NOODLES,#01-298,"21 LORONG 7 TOA PAYOH, S310021",FOOD CITY (21),310021
WAH ZHAI DUCK PRINCE,#01-298,"21 LORONG 7 TOA PAYOH, S310021",FOOD CITY (21),310021
DS 301 1 DUCK,#01-06,"301 PUNGGOL CENTRAL, S820301",FOOD CITY BY FU CHAN,820301
DS 301 BOON CHIANG HAINANESE,#01-06,"301 PUNGGOL CENTRAL, S820301",FOOD CITY BY FU CHAN,820301
DS 301 CHAR GRILL BAR,#01-06,"301 PUNGGOL CENTRAL, S820301",FOOD CITY BY FU CHAN,820301
DS 301 FISH SOUP BAN MIAN,#01-06,"301 PUNGGOL CENTRAL, S820301",FOOD CITY BY FU CHAN,820301
DS 301 HABIB EXPRESS,#01-06,"301 PUNGGOL CENTRAL, S820301",FOOD CITY BY FU CHAN,820301
DS 301 SING YI,#01-06,"301 PUNGGOL CENTRAL, S820301",FOOD CITY BY FU CHAN,820301
AMIGO'S,#01-22,"5 UPPER BOON KENG RD, S380005",FOOD HAVEN,380005
CLAYPOT LITTLE BROTHER,#01-22,"5 UPPER BOON KENG RD, S380005",FOOD HAVEN,380005
FEI CHANG HAO,#01-22,"5 UPPER BOON KENG RD, S380005",FOOD HAVEN,380005
FU YUAN MIXED VEG,#01-22,"5 UPPER BOON KENG RD, S380005",FOOD HAVEN,380005
SAMRUAI THAI FOOD,#01-22,"5 UPPER BOON KENG RD, S380005",FOOD HAVEN,380005
SHIN OKAYA,#01-22,"5 UPPER BOON KENG RD, S380005",FOOD HAVEN,380005
338 FOODLOFT,#01-1639,"338 ANG MO KIO AVE 1, S560338",FOOD LOFT,560338
TRADITIONAL PRAWN MEE,#01-1639,"338 ANG MO KIO AVE 1, S560338",FOOD LOFT,560338
417 FERNVALE,#01-01,"417 FERNVALE LINK, S790417",FOOD PARADISE,790417
FERNVALE 417 SEAFOOD,#01-01,"417 FERNVALE LINK, S790417",FOOD PARADISE,790417
FOOD PARADISE @417,#01-01,"417 FERNVALE LINK, S790417",FOOD PARADISE,790417
INDULGE,#01-01,"417 FERNVALE LINK, S790417",FOOD PARADISE,790417
YU PAN-FV417,#01-01,"417 FERNVALE LINK, S790417",FOOD PARADISE,790417
11 BQ,#01-15,"11B BOON TIONG RD, S163011",FOOD PARADISE (11B),163011
11B MIXED VEGE RICE,#01-15,"11B BOON TIONG RD, S163011",FOOD PARADISE (11B),163011
FOOD PARADISE @11B,#01-15,"11B BOON TIONG RD, S163011",FOOD PARADISE (11B),163011
INDULGE @ TIONG BAHRU,#01-15,"11B BOON TIONG RD, S163011",FOOD PARADISE (11B),163011
JOYFUL,#01-15,"11B BOON TIONG RD, S163011",FOOD PARADISE (11B),163011
ZHEN NENG ZHU,#01-15,"11B BOON TIONG RD, S163011",FOOD PARADISE (11B),163011
CS120 MIXED RICE,#01-01,"120 CANBERRA CRES, S750120",FOOD PARADISE (12),750120
FU LIN JAPANESE,#01-01,"120 CANBERRA CRES, S750120",FOOD PARADISE (12),750120
ISHIRO FUSION BOWL,#01-01,"120 CANBERRA CRES, S750120",FOOD PARADISE (12),750120
JOYFUL,#01-01,"120 CANBERRA CRES, S750120",FOOD PARADISE (12),750120
YU PAN-CBR120,#01-01,"120 CANBERRA CRES, S750120",FOOD PARADISE (12),750120
FOODCHOICES F&B PTE LTD,#01-06,"182 WOODLANDS ST 13, S730182",FOOD PARADISE (182),730182
MAKAN FRIED RICE,#01-06,"182 WOODLANDS ST 13, S730182",FOOD PARADISE (182),730182
SAFA INDIAN MUSLIM FOOD,#01-06,"182 WOODLANDS ST 13, S730182",FOOD PARADISE (182),730182
300 DEGREE GRILLED FISH,#01-02,"330 ANCHORVALE ST, S540330",FOOD PARADISE (330),540330
330 BQ,#01-02,"330 ANCHORVALE ST, S540330",FOOD PARADISE (330),540330
CHIANGMAI THAI KITCHEN,#01-02,"330 ANCHORVALE ST, S540330",FOOD PARADISE (330),540330
CHING SEAFOOD 330 AC,#01-02,"330 ANCHORVALE ST, S540330",FOOD PARADISE (330),540330
FOOD PARADISE @330,#01-02,"330 ANCHORVALE ST, S540330",FOOD PARADISE (330),540330
YU PAN-ACV330,#01-02,"330 ANCHORVALE ST, S540330",FOOD PARADISE (330),540330
785 BQ,#01-16,"785E WOODLANDS RISE, S735785",FOOD PARADISE (785E),735785
785E MIXED VEGE RICE,#01-16,"785E WOODLANDS RISE, S735785",FOOD PARADISE (785E),735785
AR RAYYAN EXPRESS TRADING,#01-16,"785E WOODLANDS RISE, S735785",FOOD PARADISE (785E),735785
HIDEKI SG,#01-16,"785E WOODLANDS RISE, S735785",FOOD PARADISE (785E),735785
TIAN LE,#01-16,"785E WOODLANDS RISE, S735785",FOOD PARADISE (785E),735785
YU PAN-W785E,#01-16,"785E WOODLANDS RISE, S735785",FOOD PARADISE (785E),735785
279 BQ,#01-01,"279 SENGKANG EAST AVE, S540279",FOOD PARADISE 279 SENG KANG,540279
279 MANA LAGI,#01-01,"279 SENGKANG EAST AVE, S540279",FOOD PARADISE 279 SENG KANG,540279
HARBOUR BAK KUT TEH,#01-01,"279 SENGKANG EAST AVE, S540279",FOOD PARADISE 279 SENG KANG,540279
HONG LE EATING HOUSE P/L,#01-01,"279 SENGKANG EAST AVE, S540279",FOOD PARADISE 279 SENG KANG,540279
JOYFUL SEAFOOD 279,#01-01,"279 SENGKANG EAST AVE, S540279",FOOD PARADISE 279 SENG KANG,540279
FOODPARK,#01-301,"164 TAMPINES ST 12, S521164",FOOD PARK (164 TAMPINES),521164
MENTAI SENS TAMPINES,#01-301,"164 TAMPINES ST 12, S521164",FOOD PARK (164 TAMPINES),521164
YOUSHAN FOOD ENTERPRISE,#01-301,"164 TAMPINES ST 12, S521164",FOOD PARK (164 TAMPINES),521164
BANMIAN FISH SOUP,#01-55,"443 CLEMENTI AVE 3, S120443",FOOD PAVILION,120443
FLS 267A TG PTE LTD,#01-55,"443 CLEMENTI AVE 3, S120443",FOOD PAVILION,120443
FRAGRANCE PARADISE PTE. L,#01-55,"443 CLEMENTI AVE 3, S120443",FOOD PAVILION,120443
STARCLOUD FOOD,#01-55,"443 CLEMENTI AVE 3, S120443",FOOD PAVILION,120443
UNICUZ01,#01-55,"443 CLEMENTI AVE 3, S120443",FOOD PAVILION,120443
DA PING,#01-224,"22 SIN MING RD, S570022",FOOD TRAIL,570022
YUE LAI XIANG,#01-224,"22 SIN MING RD, S570022",FOOD TRAIL,570022
660A BEVERAGES,#02-01,"660A EDGEDALE PLAINS, S821660",FOOD VILLAGE,821660
AL HAWA APG,#02-01,"660A EDGEDALE PLAINS, S821660",FOOD VILLAGE,821660
HAO XIANG 660 PG,#02-01,"660A EDGEDALE PLAINS, S821660",FOOD VILLAGE,821660
ZANJI 660A,#02-01,"660A EDGEDALE PLAINS, S821660",FOOD VILLAGE,821660
CHICKEN RICE,#01-245,"529 HOUGANG AVE 6, S530529",FOODCITY (529),530529
CS292,#01-01,"292 BUKIT BATOK EAST AVE 6, S650292",FOODCLIQUE PTE LTD,650292
HUFF & PUFF 292 BUKIT B.,#01-01,"292 BUKIT BATOK EAST AVE 6, S650292",FOODCLIQUE PTE LTD,650292
LE DA CHICKEN RICE,#01-01,"292 BUKIT BATOK EAST AVE 6, S650292",FOODCLIQUE PTE LTD,650292
MVR292,#01-01,"292 BUKIT BATOK EAST AVE 6, S650292",FOODCLIQUE PTE LTD,650292
TENDERBEST 292 BB,#01-01,"292 BUKIT BATOK EAST AVE 6, S650292",FOODCLIQUE PTE LTD,650292
YU PAN FISH SOUP,#01-01,"292 BUKIT BATOK EAST AVE 6, S650292",FOODCLIQUE PTE LTD,650292
AH LEE,#01-01,"507 YISHUN AVE 4, S760507",FOODFARE (507),760507
AH LEE BBQ,#01-01,"507 YISHUN AVE 4, S760507",FOODFARE (507),760507
KOPI KIOSK,#01-01,"507 YISHUN AVE 4, S760507",FOODFARE (507),760507
MAYA'S KITCHEN,#01-01,"507 YISHUN AVE 4, S760507",FOODFARE (507),760507
MVR507,#01-01,"507 YISHUN AVE 4, S760507",FOODFARE (507),760507
TENDERBEST 507 YS,#01-01,"507 YISHUN AVE 4, S760507",FOODFARE (507),760507
XING LONG 507,#01-01,"507 YISHUN AVE 4, S760507",FOODFARE (507),760507
BUEY TAHAN,#01-308,"308C PUNGGOL WALK, S823308",FOODGLE (308C),823308
FOODGLE,#01-308,"308C PUNGGOL WALK, S823308",FOODGLE (308C),823308
LUP'S HAINANESE CURRY RICE,#01-308,"308C PUNGGOL WALK, S823308",FOODGLE (308C),823308
MENTAI YA,#01-308,"308C PUNGGOL WALK, S823308",FOODGLE (308C),823308
MING'S DYNASTY ROAST DUCK,#01-308,"308C PUNGGOL WALK, S823308",FOODGLE (308C),823308
